"id","trade_code","date","high","low","open","close","volume"
"404","AFTABAUTO","2020-07-06","23.6","23.6","23.6","23.6","1"
"405","AFTABAUTO","2020-07-05","23.6","23.6","23.6","23.6","1"
"406","AFTABAUTO","2020-07-02","23.6","23.6","23.6","23.6","597"
"407","AGNISYSL","2020-08-10","20.2","19.2","20.2","19.4","1"
"408","AGNISYSL","2020-08-09","20.5","19.5","20.2","19.9","1"
"409","AGNISYSL","2020-08-06","20.6","19.7","20.3","20.1","2"
"410","AGNISYSL","2020-08-05","20.7","18.6","19.3","20.1","2"
"411","AGNISYSL","2020-08-04","20","19","19.9","19.1","2"
"412","AGNISYSL","2020-08-03","19.3","18","18","19.3","1"
"413","AGNISYSL","2020-07-30","17.6","16","16","17.6","2"
"414","AGNISYSL","2020-07-29","16.3","15.2","15.3","16","1"
"415","AGNISYSL","2020-07-28","15.3","14.1","14.2","15.1","668"
"416","AGNISYSL","2020-07-27","14.4","14","14.2","14.2","312"
"417","AGNISYSL","2020-07-26","14.5","13.6","13.8","14.1","481"
"418","AGNISYSL","2020-07-23","13.8","13.7","13.8","13.8","115"
"419","AGNISYSL","2020-07-22","14","13.7","13.7","13.8","563"
"420","AGNISYSL","2020-07-21","13.8","13.4","13.4","13.6","250"
"421","AGNISYSL","2020-07-20","13.4","13.4","13.4","13.4","31"
"422","AGNISYSL","2020-07-19","13.4","13.4","13.4","13.4","21"
"423","AGNISYSL","2020-07-16","13.5","13.4","13.4","13.4","32"
"424","AGNISYSL","2020-07-15","13.5","13.4","13.4","13.4","126"
"425","AGNISYSL","2020-07-14","13.6","13.4","13.5","13.4","130"
"426","AGNISYSL","2020-07-13","13.9","13.5","13.9","13.6","182"
"427","AGNISYSL","2020-07-12","14","13.7","13.8","13.8","282"
"428","AGNISYSL","2020-07-09","14.1","13.5","14","13.6","294"
"429","AGNISYSL","2020-07-08","13.9","13.4","13.4","13.8","480"
"430","AGNISYSL","2020-07-07","13.6","13.4","13.5","13.4","266"
"431","AGNISYSL","2020-07-06","14","13.4","13.4","13.5","510"
"432","AGNISYSL","2020-07-05","13.4","13.4","13.4","13.4","525"
"433","AGNISYSL","2020-07-02","13.4","13.4","13.4","13.4","30"
"434","AGRANINS","2020-08-10","32.9","29.5","32.8","30.2","858"
"435","AGRANINS","2020-08-09","32.9","30.5","30.6","32.5","1"
"436","AGRANINS","2020-08-06","34.5","30.9","34.5","31.1","1"
"437","AGRANINS","2020-08-05","34.9","31.5","32.3","34.3","1"
"438","AGRANINS","2020-08-04","32.9","29.7","31.5","32.4","1"
"439","AGRANINS","2020-08-03","31.1","28.7","28.7","31.1","1"
"440","AGRANINS","2020-07-30","28.6","26.1","27.4","28.3","1"
"441","AGRANINS","2020-07-29","28.4","26.1","26.7","27","1"
"442","AGRANINS","2020-07-28","28","26.4","27.9","26.7","759"
"443","AGRANINS","2020-07-27","27.5","24.9","25.1","27.5","1"
"444","AGRANINS","2020-07-26","25.1","23.2","23.6","25","881"
"445","AGRANINS","2020-07-23","24.4","23","24","23.4","464"
"446","AGRANINS","2020-07-22","24.8","23.4","24.4","23.6","424"
"447","AGRANINS","2020-07-21","24.9","24.2","24.7","24.5","395"
"448","AGRANINS","2020-07-20","25.1","24","24","24.7","619"
"449","AGRANINS","2020-07-19","24.9","23.8","24.6","24","659"
"450","AGRANINS","2020-07-16","25.5","24.1","24.9","24.6","924"
"451","AGRANINS","2020-07-15","25.5","24.5","25","25.4","717"
"452","AGRANINS","2020-07-14","24.5","22","22.1","23.9","1"
"453","AGRANINS","2020-07-13","22.6","21.8","22","22.3","237"
"454","AGRANINS","2020-07-12","22.5","20.7","20.8","22","560"
"455","AGRANINS","2020-07-09","21.9","20.3","21.4","20.9","326"
"456","AGRANINS","2020-07-08","21.3","20","20.1","20.9","465"
"457","AGRANINS","2020-07-07","20.4","18.6","19.3","20","603"
"458","AGRANINS","2020-07-06","20","18.9","18.9","19.3","298"
"459","AGRANINS","2020-07-05","19.3","17.6","17.6","18.8","571"
"460","AGRANINS","2020-07-02","17.6","17.6","17.6","17.6","4"
"461","AIBL1STIMF","2020-08-10","7.4","6.9","7.4","7","218"
"462","AIBL1STIMF","2020-08-09","7.3","7.1","7.2","7.3","98"
"463","AIBL1STIMF","2020-08-06","7.5","7","7.1","7.3","820"
"464","AIBL1STIMF","2020-08-05","7.1","6.9","6.9","6.9","51"
"465","AIBL1STIMF","2020-08-04","6.9","6.9","6.9","6.9","24"
"466","AIBL1STIMF","2020-08-03","6.9","6.9","6.9","6.9","5"
"467","AIBL1STIMF","2020-07-30","6.9","6.9","6.9","6.9","12"
"468","AIBL1STIMF","2020-07-29","7","6.9","7","6.9","23"
"469","AIBL1STIMF","2020-07-28","6.9","6.9","6.9","6.9","4"
"470","AIBL1STIMF","2020-07-27","7","6.9","7","6.9","6"
"471","AIBL1STIMF","2020-07-26","7","6.9","6.9","6.9","255"
"472","AIBL1STIMF","2020-07-23","7","6.9","7","7","49"
"473","AIBL1STIMF","2020-07-22","6.9","6.9","6.9","6.9","11"
"474","AIBL1STIMF","2020-07-21","7","6.9","6.9","6.9","148"
"475","AIBL1STIMF","2020-07-20","7","6.9","6.9","6.9","260"
"476","AIBL1STIMF","2020-07-19","6.9","6.9","6.9","6.9","1"
"477","AIBL1STIMF","2020-07-16","0","0","0","6.9","0"
"478","AIBL1STIMF","2020-07-15","0","0","0","6.9","0"
"479","AIBL1STIMF","2020-07-14","6.9","6.9","6.9","6.9","13"
"480","AIBL1STIMF","2020-07-13","6.9","6.9","6.9","6.9","1"
"481","AIBL1STIMF","2020-07-12","6.9","6.9","6.9","6.9","20"
"482","AIBL1STIMF","2020-07-09","7.4","6.9","7.4","6.9","2"
"483","AIBL1STIMF","2020-07-08","6.9","6.9","6.9","6.9","1"
"484","AIBL1STIMF","2020-07-07","6.9","6.9","6.9","6.9","5"
"485","AIBL1STIMF","2020-07-06","0","0","0","6.9","0"
"486","AIBL1STIMF","2020-07-05","6.9","6.9","6.9","6.9","1"
"487","AIBL1STIMF","2020-07-02","6.9","6.9","6.9","6.9","130"
"488","AIL","2020-08-10","30.6","29","30.5","29.2","376"
"489","AIL","2020-08-09","30.9","29","29","30.4","478"
"490","AIL","2020-08-06","29.8","28.5","28.5","28.7","394"
"491","AIL","2020-08-05","30","28","29.9","28.3","637"
"492","AIL","2020-08-04","30.6","29","30.2","29.8","556"
"493","AIL","2020-08-03","31","27.9","28.4","30.2","547"
"494","AIL","2020-07-30","28.8","26.2","26.2","28.4","1"
"495","AIL","2020-07-29","26.2","26.2","26.2","26.2","33"
"496","AIL","2020-07-28","26.2","26.2","26.2","26.2","2"
"497","AIL","2020-07-27","26.2","26.2","26.2","26.2","2"
"498","AIL","2020-07-26","26.2","26.2","26.2","26.2","6"
"499","AIL","2020-07-23","26.2","26.2","26.2","26.2","14"
"500","AIL","2020-07-22","26.2","26.2","26.2","26.2","4"
"501","AIL","2020-07-21","26.2","26.2","26.2","26.2","20"
"502","AIL","2020-07-20","26.2","26.2","26.2","26.2","20"
"503","AIL","2020-07-19","26.2","26.2","26.2","26.2","83"
"504","AIL","2020-07-16","26.2","26.2","26.2","26.2","610"
"505","AIL","2020-07-15","26.2","26.2","26.2","26.2","306"
"506","AIL","2020-07-14","26.2","26.2","26.2","26.2","232"
"507","AIL","2020-07-13","26.2","26.2","26.2","26.2","12"
"508","AIL","2020-07-12","26.2","26.2","26.2","26.2","13"
"509","AIL","2020-07-09","26.2","26.2","26.2","26.2","3"
"510","AIL","2020-07-08","26.2","26.2","26.2","26.2","62"
"511","AIL","2020-07-07","0","0","0","26.2","0"
"512","AIL","2020-07-06","26.2","26.2","26.2","26.2","1"
"513","AIL","2020-07-05","0","0","0","26.2","0"
"514","AIL","2020-07-02","0","0","0","26.2","0"
"515","AL-HAJTEX","2020-08-10","32.9","31.5","32.7","31.9","43"
"516","AL-HAJTEX","2020-08-09","34.1","31.5","31.5","32.4","46"
"517","AL-HAJTEX","2020-08-06","33.2","30.8","33.2","31.5","19"
"518","AL-HAJTEX","2020-08-05","33.8","31","33","32.9","53"
"519","AL-HAJTEX","2020-08-04","32.4","30.1","31.9","32","83"
"520","AL-HAJTEX","2020-08-03","29.5","26.9","26.9","29.5","33"
"521","AL-HAJTEX","2020-07-30","28.9","26.5","26.5","26.9","76"
"522","AL-HAJTEX","2020-07-29","26.5","26.5","26.5","26.5","200"
"523","AL-HAJTEX","2020-07-28","26.5","26.5","26.5","26.5","528"
"524","AL-HAJTEX","2020-07-27","26.5","26.5","26.5","26.5","449"
"525","AL-HAJTEX","2020-07-26","26.5","26.5","26.5","26.5","100"
"526","AL-HAJTEX","2020-07-23","26.5","26.5","26.5","26.5","200"
"527","AL-HAJTEX","2020-07-22","26.5","26.5","26.5","26.5","231"
"528","AL-HAJTEX","2020-07-21","0","0","0","26.5","0"
"529","AL-HAJTEX","2020-07-20","0","0","0","26.5","0"
"530","AL-HAJTEX","2020-07-19","0","0","0","26.5","0"
"531","AL-HAJTEX","2020-07-16","0","0","0","26.5","0"
"532","AL-HAJTEX","2020-07-15","26.5","26.5","26.5","26.5","241"
"533","AL-HAJTEX","2020-07-14","26.5","26.5","26.5","26.5","285"
"534","AL-HAJTEX","2020-07-13","26.5","26.5","26.5","26.5","4"
"535","AL-HAJTEX","2020-07-12","26.5","26.5","26.5","26.5","1"
"536","AL-HAJTEX","2020-07-09","26.5","26.5","26.5","26.5","7"
"537","AL-HAJTEX","2020-07-08","0","0","0","26.5","0"
"538","AL-HAJTEX","2020-07-07","26.5","26.5","26.5","26.5","5"
"539","AL-HAJTEX","2020-07-06","26.5","26.5","26.5","26.5","250"
"540","AL-HAJTEX","2020-07-05","26.5","26.5","26.5","26.5","100"
"541","AL-HAJTEX","2020-07-02","26.5","26.5","26.5","26.5","140"
"542","ALARABANK","2020-08-10","16","15.6","15.8","16","136"
"543","ALARABANK","2020-08-09","16","15.3","15.4","15.8","254"
"544","ALARABANK","2020-08-06","15.4","15.2","15.3","15.3","164"
"545","ALARABANK","2020-08-05","15.6","14.8","14.8","15.5","505"
"546","ALARABANK","2020-08-04","15.1","14.7","14.8","14.8","455"
"547","ALARABANK","2020-08-03","15","14.7","14.9","14.8","522"
"548","ALARABANK","2020-07-30","0","0","0","16.1","0"
"549","ALARABANK","2020-07-29","16.3","16.1","16.2","16.1","879"
"550","ALARABANK","2020-07-28","16.3","16.2","16.3","16.2","285"
"551","ALARABANK","2020-07-27","16.3","16.1","16.2","16.3","561"
"552","ALARABANK","2020-07-26","16.3","16.1","16.2","16.3","708"
"553","ALARABANK","2020-07-23","16.2","16.1","16.2","16.2","137"
"554","ALARABANK","2020-07-22","16.2","16.1","16.1","16.2","517"
"555","ALARABANK","2020-07-21","16.2","16","16","16.2","216"
"556","ALARABANK","2020-07-20","16.1","15.9","15.9","16.1","937"
"557","ALARABANK","2020-07-19","16","15.8","15.8","16","263"
"558","ALARABANK","2020-07-16","16","15.8","15.9","15.8","51"
"559","ALARABANK","2020-07-15","16","15.6","15.7","15.9","217"
"560","ALARABANK","2020-07-14","15.9","15.7","15.7","15.8","141"
"561","ALARABANK","2020-07-13","15.9","15.7","15.7","15.9","119"
"562","ALARABANK","2020-07-12","15.8","15.6","15.8","15.7","152"
"563","ALARABANK","2020-07-09","16.3","15.7","15.7","15.8","448"
"564","ALARABANK","2020-07-08","15.8","15.1","15.1","15.7","1"
"565","ALARABANK","2020-07-07","15.1","14.8","14.8","15.1","499"
"566","ALARABANK","2020-07-06","15","14.7","14.8","14.9","859"
"567","ALARABANK","2020-07-05","14.9","14.7","14.7","14.9","336"
"568","ALARABANK","2020-07-02","14.8","14.7","14.8","14.7","1"
"569","ALIF","2020-08-10","7.4","7","7.2","7.1","2"
"570","ALIF","2020-08-09","7.3","6.8","6.8","7.2","5"
"571","ALIF","2020-08-06","6.9","6.5","6.6","6.8","2"
"572","ALIF","2020-08-05","6.8","6.5","6.7","6.6","2"
"573","ALIF","2020-08-04","7","6.7","7","6.7","1"
"574","ALIF","2020-08-03","7.1","6.7","6.7","7","1"
"575","ALIF","2020-07-30","6.9","6.5","6.5","6.7","3"
"576","ALIF","2020-07-29","6.5","6.5","6.5","6.5","36"
"577","ALIF","2020-07-28","6.5","6.5","6.5","6.5","2"
"578","ALIF","2020-07-27","6.5","6.5","6.5","6.5","24"
"579","ALIF","2020-07-26","6.5","6.5","6.5","6.5","18"
"580","ALIF","2020-07-23","6.5","6.5","6.5","6.5","17"
"581","ALIF","2020-07-22","6.5","6.5","6.5","6.5","16"
"582","ALIF","2020-07-21","6.5","6.5","6.5","6.5","4"
"583","ALIF","2020-07-20","6.5","6.5","6.5","6.5","3"
"584","ALIF","2020-07-19","6.5","6.5","6.5","6.5","2"
"585","ALIF","2020-07-16","6.5","6.5","6.5","6.5","6"
"586","ALIF","2020-07-15","6.5","6.5","6.5","6.5","5"
"587","ALIF","2020-07-14","6.5","6.5","6.5","6.5","51"
"588","ALIF","2020-07-13","6.5","6.5","6.5","6.5","72"
"589","ALIF","2020-07-12","6.5","6.5","6.5","6.5","22"
"590","ALIF","2020-07-09","6.5","6.5","6.5","6.5","71"
"591","ALIF","2020-07-08","6.5","6.5","6.5","6.5","34"
"592","ALIF","2020-07-07","6.5","6.5","6.5","6.5","12"
"593","ALIF","2020-07-06","6.5","6.5","6.5","6.5","904"
"594","ALIF","2020-07-05","6.5","6.5","6.5","6.5","1"
"595","ALIF","2020-07-02","6.5","6.5","6.5","6.5","6"
"596","ALLTEX","2020-08-10","9.7","8.1","9","8.6","133"
"597","ALLTEX","2020-08-09","9.1","8.8","8.8","8.9","180"
"598","ALLTEX","2020-08-06","8.4","7.9","7.9","8.3","226"
"599","ALLTEX","2020-08-05","7.7","7","7","7.7","164"
"600","ALLTEX","2020-08-04","7.2","6.9","7","7","96"
"601","ALLTEX","2020-08-03","7.2","6.9","6.9","6.9","100"
"602","ALLTEX","2020-07-30","7","6.9","6.9","6.9","97"
"603","ALLTEX","2020-07-29","6.9","6.9","6.9","6.9","8"
"604","ALLTEX","2020-07-28","6.9","6.9","6.9","6.9","702"
"605","ALLTEX","2020-07-27","6.9","6.9","6.9","6.9","2"
"606","ALLTEX","2020-07-26","6.9","6.9","6.9","6.9","20"
"607","ALLTEX","2020-07-23","6.9","6.9","6.9","6.9","7"
"608","ALLTEX","2020-07-22","6.9","6.9","6.9","6.9","12"
"609","ALLTEX","2020-07-21","6.9","6.9","6.9","6.9","8"
"610","ALLTEX","2020-07-20","6.9","6.9","6.9","6.9","1"
"611","ALLTEX","2020-07-19","6.9","6.9","6.9","6.9","10"
"612","ALLTEX","2020-07-16","6.9","6.9","6.9","6.9","1"
"613","ALLTEX","2020-07-15","6.9","6.9","6.9","6.9","10"
"614","ALLTEX","2020-07-14","6.9","6.9","6.9","6.9","6"
"615","ALLTEX","2020-07-13","6.9","6.9","6.9","6.9","14"
"616","ALLTEX","2020-07-12","7","6.9","6.9","6.9","49"
"617","ALLTEX","2020-07-09","7.3","6.9","6.9","6.9","29"
"618","ALLTEX","2020-07-08","6.9","6.9","6.9","6.9","21"
"619","ALLTEX","2020-07-07","6.9","6.9","6.9","6.9","41"
"620","ALLTEX","2020-07-06","6.9","6.9","6.9","6.9","7"
"621","ALLTEX","2020-07-05","6.9","6.9","6.9","6.9","3"
"622","ALLTEX","2020-07-02","7","6.9","6.9","6.9","48"
"623","AMANFEED","2020-08-10","29.1","28.2","29.1","28.5","576"
"624","AMANFEED","2020-08-09","29.6","27.5","28","29.1","1"
"625","AMANFEED","2020-08-06","28.3","27.2","27.2","27.9","293"
"626","AMANFEED","2020-08-05","28.5","27.1","27.9","27.4","383"
"627","AMANFEED","2020-08-04","28.9","27.8","28.5","28","335"
"628","AMANFEED","2020-08-03","29.5","27.6","28.1","28.3","599"
"629","AMANFEED","2020-07-30","28.3","27.2","27.3","28.1","500"
"630","AMANFEED","2020-07-29","27.4","26.8","26.8","27.1","377"
"631","AMANFEED","2020-07-28","27","26.8","26.8","26.8","260"
"632","AMANFEED","2020-07-27","27.4","26.8","27.3","26.8","336"
"633","AMANFEED","2020-07-26","27.4","26.8","26.8","27.2","244"
"634","AMANFEED","2020-07-23","27.2","26.8","27.2","26.8","248"
"635","AMANFEED","2020-07-22","27.3","26.8","26.8","27.2","319"
"636","AMANFEED","2020-07-21","26.8","26.8","26.8","26.8","9"
"637","AMANFEED","2020-07-20","26.8","26.8","26.8","26.8","3"
"638","AMANFEED","2020-07-19","26.8","26.8","26.8","26.8","3"
"639","AMANFEED","2020-07-16","26.8","26.8","26.8","26.8","25"
"640","AMANFEED","2020-07-15","26.8","26.8","26.8","26.8","23"
"641","AMANFEED","2020-07-14","27.4","26.8","27.4","26.8","191"
"642","AMANFEED","2020-07-13","28.3","27","27.9","27.4","151"
"643","AMANFEED","2020-07-12","28.2","26.8","26.8","27.9","693"
"644","AMANFEED","2020-07-09","26.8","26.8","26.8","26.8","33"
"645","AMANFEED","2020-07-08","26.8","26.8","26.8","26.8","3"
"646","AMANFEED","2020-07-07","26.8","26.8","26.8","26.8","150"
"647","AMANFEED","2020-07-06","26.8","26.8","26.8","26.8","100"
"648","AMANFEED","2020-07-05","26.8","26.8","26.8","26.8","400"
"649","AMANFEED","2020-07-02","26.8","26.8","26.8","26.8","100"
"650","AMBEEPHA","2020-08-10","483","465.7","468","470.7","11"
"651","AMBEEPHA","2020-08-09","468","447.1","454.9","465.7","11"
"652","AMBEEPHA","2020-08-06","453.9","441","452","446.3","7"
"653","AMBEEPHA","2020-08-05","454.3","443.1","448.6","447","2"
"654","AMBEEPHA","2020-08-04","459.8","446.5","459.7","448.6","3"
"655","AMBEEPHA","2020-08-03","458","447.1","447.1","454.5","5"
"656","AMBEEPHA","2020-07-30","459.9","443","457","446.1","5"
"657","AMBEEPHA","2020-07-29","461.6","447.2","456","451.3","4"
"658","AMBEEPHA","2020-07-28","463.9","455","457.1","457.4","6"
"659","AMBEEPHA","2020-07-27","460","452.4","452.4","457.1","3"
"660","AMBEEPHA","2020-07-26","456.3","442.4","449","452.4","4"
"661","AMBEEPHA","2020-07-23","457.7","446.1","450.5","447.4","2"
"662","AMBEEPHA","2020-07-22","452.5","440.2","440.2","450.5","10"
"663","AMBEEPHA","2020-07-21","449.8","440.7","445","443.6","3"
"664","AMBEEPHA","2020-07-20","444.2","432.2","438.4","440.7","1"
"665","AMBEEPHA","2020-07-19","450","430.3","450","431.3","2"
"666","AMBEEPHA","2020-07-16","459.9","430.6","457","440.6","9"
"667","AMBEEPHA","2020-07-15","466","453.1","456","456.8","2"
"668","AMBEEPHA","2020-07-14","465.9","457.1","462.1","458.5","4"
"669","AMBEEPHA","2020-07-13","474.9","464.2","472","465.3","5"
"670","AMBEEPHA","2020-07-12","471","466.6","466.7","468.9","5"
"671","AMBEEPHA","2020-07-09","476","457.1","457.1","470.2","11"
"672","AMBEEPHA","2020-07-08","465.1","455.2","461.8","456.3","8"
"673","AMBEEPHA","2020-07-07","471","456.3","465.3","457.6","8"
"674","AMBEEPHA","2020-07-06","468.1","452","452","465.3","12"
"675","AMBEEPHA","2020-07-05","477","456.1","473.3","462.2","13"
"676","AMBEEPHA","2020-07-02","491","470.8","491","473.6","14"
"677","AMCL(PRAN)","2020-08-10","193.9","189.1","190.1","192.3","2"
"678","AMCL(PRAN)","2020-08-09","193.4","187","190","191.1","7"
"679","AMCL(PRAN)","2020-08-06","190","182.6","184.3","187.3","5"
"680","AMCL(PRAN)","2020-08-05","184","183.2","183.4","183.5","1"
"681","AMCL(PRAN)","2020-08-04","184.5","182","184.5","183.4","1"
"682","AMCL(PRAN)","2020-08-03","184.9","180.2","180.3","183.2","3"
"683","AMCL(PRAN)","2020-07-30","184","180.6","182.7","181.4","5"
"684","AMCL(PRAN)","2020-07-29","182.7","179.6","180.1","182.5","3"
"685","AMCL(PRAN)","2020-07-28","181.9","180","180.2","180.2","4"
"686","AMCL(PRAN)","2020-07-27","181.2","179","179","180.2","4"
"687","AMCL(PRAN)","2020-07-26","178","177.9","178","178","8"
"688","AMCL(PRAN)","2020-07-23","179","177.9","178","178","1"
"689","AMCL(PRAN)","2020-07-22","179.9","179.5","179.8","179.9","356"
"690","AMCL(PRAN)","2020-07-21","180","177.9","178.2","179.2","1"
"691","AMCL(PRAN)","2020-07-20","179.9","177.9","178","178.1","871"
"692","AMCL(PRAN)","2020-07-19","181.9","179.2","181.9","181.4","12"
"693","AMCL(PRAN)","2020-07-16","179.9","178.1","179","179.2","301"
"694","AMCL(PRAN)","2020-07-15","180","178","178.2","178.1","207"
"695","AMCL(PRAN)","2020-07-14","180","178.2","178.2","178.2","202"
"696","AMCL(PRAN)","2020-07-13","179.9","178.6","178.6","178.9","1"
"697","AMCL(PRAN)","2020-07-12","179.3","177.9","178","178.5","2"
"698","AMCL(PRAN)","2020-07-09","180","177.9","178.5","178.2","2"
"699","AMCL(PRAN)","2020-07-08","178.9","178","178","178.5","3"
"700","AMCL(PRAN)","2020-07-07","178","177.9","178","178","3"
"701","AMCL(PRAN)","2020-07-06","178.2","178","178","178","168"
"702","AMCL(PRAN)","2020-07-05","180","178.2","180","178.2","506"
"703","AMCL(PRAN)","2020-07-02","179.5","178","179.5","179","570"
"704","ANLIMAYARN","2020-08-10","33.5","32.3","33","32.5","250"
"705","ANLIMAYARN","2020-08-09","33.2","32.3","32.3","32.8","255"
"706","ANLIMAYARN","2020-08-06","32.7","31.8","31.9","32.3","239"
"707","ANLIMAYARN","2020-08-05","32.8","31.8","32.4","31.9","252"
"708","ANLIMAYARN","2020-08-04","33.1","32.1","32.9","32.3","203"
"709","ANLIMAYARN","2020-08-03","33.7","32.3","33.3","32.6","305"
"710","ANLIMAYARN","2020-07-30","34.2","33","33.4","33.3","315"
"711","ANLIMAYARN","2020-07-29","33.8","32","32.2","33.2","194"
"712","ANLIMAYARN","2020-07-28","33.5","31.5","33.4","32.1","406"
"713","ANLIMAYARN","2020-07-27","33.7","32.6","33.7","32.8","265"
"714","ANLIMAYARN","2020-07-26","34.3","32.9","34","33.2","362"
"715","ANLIMAYARN","2020-07-23","34.8","33.2","33.7","34","664"
"716","ANLIMAYARN","2020-07-22","33.8","32.7","32.7","33.7","616"
"717","ANLIMAYARN","2020-07-21","32.8","31.2","31.2","32.7","371"
"718","ANLIMAYARN","2020-07-20","31.7","30.8","30.9","31.2","69"
"719","ANLIMAYARN","2020-07-19","31.7","30.6","31.6","30.7","71"
"720","ANLIMAYARN","2020-07-16","32.4","31.2","32.4","31.4","68"
"721","ANLIMAYARN","2020-07-15","32.9","31.9","32.4","32.4","140"
"722","ANLIMAYARN","2020-07-14","32.9","31.4","32.4","32.5","155"
"723","ANLIMAYARN","2020-07-13","32.5","31.4","31.6","32.4","206"
"724","ANLIMAYARN","2020-07-12","31.8","30.9","30.9","31.6","180"
"725","ANLIMAYARN","2020-07-09","30.9","30.4","30.5","30.8","111"
"726","ANLIMAYARN","2020-07-08","30.6","29.9","29.9","30.5","170"
"727","ANLIMAYARN","2020-07-07","29.9","29.9","29.9","29.9","2"
"728","ANLIMAYARN","2020-07-06","29.9","29.9","29.9","29.9","2"
"729","ANLIMAYARN","2020-07-05","29.9","29.9","29.9","29.9","2"
"730","ANLIMAYARN","2020-07-02","29.9","29.9","29.9","29.9","21"
"731","ANWARGALV","2020-08-10","83.9","79.6","80","82.3","275"
"732","ANWARGALV","2020-08-09","80.8","77.5","77.5","79.6","237"
"733","ANWARGALV","2020-08-06","79","72.7","73.5","77","139"
"734","ANWARGALV","2020-08-05","75.9","73","74.9","73.5","96"
"735","ANWARGALV","2020-08-04","76.3","74.2","76","74.7","56"
"736","ANWARGALV","2020-08-03","78.4","75.5","76.7","76","142"
"737","ANWARGALV","2020-07-30","77.6","75.7","77.4","76.7","101"
"738","ANWARGALV","2020-07-29","77.9","75","76.8","77.4","167"
"739","ANWARGALV","2020-07-28","77","72.4","72.4","76.2","332"
"740","ANWARGALV","2020-07-27","72.5","69.7","70.9","71.7","74"
"741","ANWARGALV","2020-07-26","71.4","69.1","71.3","69.6","50"
"742","ANWARGALV","2020-07-23","71.5","69.9","70.4","70.3","37"
"743","ANWARGALV","2020-07-22","72.4","70","70.7","71.1","44"
"744","ANWARGALV","2020-07-21","70.7","67.8","67.9","70.3","66"
